ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderLineNumber,SalesAmount
485,20220926,20221008,20221003,13376,2,21.98
528,20220926,20221008,20221003,14556,1,4.99
477,20220926,20221008,20221003,14556,2,4.99
478,20220926,20221008,20221003,14556,3,9.99
485,20220926,20221008,20221003,13951,1,21.98
222,20220926,20221008,20221003,13951,2,34.99
477,20220926,20221008,20221003,11355,1,4.99
479,20220926,20221008,20221003,11355,2,8.99
536,20220926,20221008,20221003,20900,1,29.99
528,20220926,20221008,20221003,20900,2,4.99
225,20220926,20221008,20221003,20900,3,8.99
214,20220926,20221008,20221003,20900,4,34.99
529,20220926,20221008,20221003,23604,1,3.99
538,20220926,20221008,20221003,11474,1,21.49
529,20220926,20221008,20221003,11474,2,3.99
465,20220926,20221008,20221003,11474,3,24.49
529,20220926,20221008,20221003,22563,1,3.99
225,20220926,20221008,20221003,22563,2,8.99
528,20220926,20221008,20221003,24545,1,4.99
536,20220926,20221008,20221003,24545,2,29.99
214,20220926,20221008,20221003,24545,3,34.99
529,20220926,20221008,20221003,12295,1,3.99
222,20220926,20221008,20221003,12295,2,34.99
530,20220926,20221008,20221003,24122,1,4.99
529,20220926,20221008,20221003,24156,1,3.99
480,20220926,20221008,20221003,24156,2,2.29
541,20220926,20221008,20221003,14986,1,28.99
530,20220926,20221008,20221003,14986,2,4.99
217,20220926,20221008,20221003,14986,3,34.99
530,20220926,20221008,20221003,25527,1,4.99
480,20220926,20221008,20221003,25527,2,2.29
537,20220926,20221008,20221003,12894,1,35.00
537,20220926,20221008,20221003,12028,1,35.00
528,20220926,20221008,20221003,12028,2,4.99
528,20220926,20221008,20221003,13168,1,4.99
537,20220926,20221008,20221003,13168,2,35.00
217,20220926,20221008,20221003,13168,3,34.99
231,20220926,20221008,20221003,12329,1,49.99
353,20220926,20221008,20221003,15984,1,2319.99
485,20220926,20221008,20221003,15984,2,21.98
571,20220926,20221008,20221003,13265,1,742.35
541,20220926,20221008,20221003,13265,2,28.99
562,20220926,20221008,20221003,16598,1,2384.07
482,20220926,20221008,20221003,16598,2,8.99
382,20220926,20221008,20221003,26023,1,1120.49
479,20220926,20221008,20221003,26023,2,8.99
477,20220926,20221008,20221003,26023,3,4.99
386,20220926,20221008,20221003,25832,1,1120.49
539,20220926,20221008,20221003,25832,2,24.99
529,20220926,20221008,20221003,25832,3,3.99
480,20220926,20221008,20221003,25832,4,2.29
384,20220926,20221008,20221003,25960,1,1120.49
490,20220926,20221008,20221003,25960,2,53.99
363,20220926,20221008,20221003,14275,1,2294.99
487,20220926,20221008,20221003,14275,2,54.99
484,20220926,20221008,20221003,14275,3,7.95
353,20220926,20221008,20221003,14230,1,2319.99
564,20220926,20221008,20221003,27017,1,2384.07
541,20220926,20221008,20221003,27017,2,28.99
530,20220926,20221008,20221003,27017,3,4.99
214,20220926,20221008,20221003,27017,4,34.99
606,20220926,20221008,20221003,23516,1,539.99
217,20220926,20221008,20221003,23516,2,34.99
463,20220926,20221008,20221003,23516,3,24.49
580,20220926,20221008,20221003,21160,1,1700.99
237,20220926,20221008,20221003,21160,2,49.99
467,20220926,20221008,20221003,21160,3,24.49
390,20220926,20221008,20221003,24197,1,1120.49
222,20220926,20221008,20221003,24197,2,34.99
604,20220926,20221008,20221003,12620,1,539.99
538,20220926,20221008,20221003,12620,2,21.49
225,20220926,20221008,20221003,12620,3,8.99
605,20220926,20221008,20221003,27856,1,539.99
479,20220926,20221008,20221003,27856,2,8.99
477,20220926,20221008,20221003,27856,3,4.99
465,20220926,20221008,20221003,27856,4,24.49
581,20220927,20221009,20221004,15921,1,1700.99
222,20220927,20221009,20221004,15921,2,34.99
580,20220927,20221009,20221004,11431,1,1700.99
477,20220927,20221009,20221004,11431,2,4.99
479,20220927,20221009,20221004,11431,3,8.99
222,20220927,20221009,20221004,11431,4,34.99
359,20220927,20221009,20221004,18164,1,2294.99
222,20220927,20221009,20221004,18164,2,34.99
353,20220927,20221009,20221004,17202,1,2319.99
477,20220927,20221009,20221004,17202,2,4.99
478,20220927,20221009,20221004,17202,3,9.99
465,20220927,20221009,20221004,17202,4,24.49
355,20220927,20221009,20221004,17216,1,2319.99
478,20220927,20221009,20221004,17216,2,9.99
477,20220927,20221009,20221004,17216,3,4.99
214,20220927,20221009,20221004,17216,4,34.99
222,20220927,20221009,20221004,11501,1,34.99
535,20220927,20221009,20221004,13013,1,24.99
528,20220927,20221009,20221004,13013,2,4.99
483,20220927,20221009,20221004,13013,3,120.00
535,20220927,20221009,20221004,12665,1,24.99
528,20220927,20221009,20221004,12665,2,4.99
217,20220927,20221009,20221004,12665,3,34.99
539,20220927,20221009,20221004,15605,1,24.99
536,20220927,20221009,20221004,16699,1,29.99
528,20220927,20221009,20221004,16699,2,4.99
485,20220927,20221009,20221004,17496,1,21.98
217,20220927,20221009,20221004,17496,2,34.99
491,20220927,20221009,20221004,17496,3,53.99
539,20220927,20221009,20221004,14683,1,24.99
476,20220927,20221009,20221004,26157,1,69.99
528,20220927,20221009,20221004,25239,1,4.99
480,20220927,20221009,20221004,25239,2,2.29
529,20220927,20221009,20221004,16694,1,3.99
214,20220927,20221009,20221004,16694,2,34.99
361,20220927,20221009,20221004,18141,1,2294.99
485,20220927,20221009,20221004,18141,2,21.98
488,20220927,20221009,20221004,18141,3,53.99
374,20220927,20221009,20221004,16466,1,2443.35
528,20220927,20221009,20221004,11711,1,4.99
535,20220927,20221009,20221004,11711,2,24.99
540,20220927,20221009,20221004,25293,1,32.60
214,20220927,20221009,20221004,25293,2,34.99
536,20220927,20221009,20221004,22075,1,29.99
528,20220927,20221009,20221004,22075,2,4.99
222,20220927,20221009,20221004,22075,3,34.99
237,20220927,20221009,20221004,22075,4,49.99
465,20220927,20221009,20221004,22075,5,24.49
536,20220927,20221009,20221004,23349,1,29.99
528,20220927,20221009,20221004,23349,2,4.99
485,20220927,20221009,20221004,23349,3,21.98
225,20220927,20221009,20221004,23349,4,8.99
478,20220927,20221009,20221004,20738,1,9.99
225,20220927,20221009,20221004,20738,2,8.99
477,20220927,20221009,20221004,20738,3,4.99
536,20220927,20221009,20221004,22223,1,29.99
528,20220927,20221009,20221004,22223,2,4.99
477,20220927,20221009,20221004,11300,1,4.99
478,20220927,20221009,20221004,11300,2,9.99
480,20220927,20221009,20221004,11300,3,2.29
478,20220927,20221009,20221004,21457,1,9.99
477,20220927,20221009,20221004,21457,2,4.99
487,20220927,20221009,20221004,21457,3,54.99
478,20220927,20221009,20221004,21260,1,9.99
477,20220927,20221009,20221004,21260,2,4.99
476,20220927,20221009,20221004,19551,1,69.99
477,20220927,20221009,20221004,17377,1,4.99
528,20220927,20221009,20221004,24659,1,4.99
480,20220927,20221009,20221004,24659,2,2.29
484,20220927,20221009,20221004,24659,3,7.95
485,20220927,20221009,20221004,13950,1,21.98
480,20220927,20221009,20221004,13950,2,2.29
528,20220927,20221009,20221004,16279,1,4.99
225,20220927,20221009,20221004,16279,2,8.99
222,20220927,20221009,20221004,16279,3,34.99
536,20220927,20221009,20221004,21539,1,29.99
528,20220927,20221009,20221004,21539,2,4.99
528,20220927,20221009,20221004,20943,1,4.99
536,20220927,20221009,20221004,20943,2,29.99
480,20220927,20221009,20221004,20943,3,2.29
538,20220927,20221009,20221004,21119,1,21.49
529,20220927,20221009,20221004,21119,2,3.99
538,20220927,20221009,20221004,29437,1,21.49
529,20220927,20221009,20221004,29437,2,3.99
538,20220927,20221009,20221004,25581,1,21.49
529,20220927,20221009,20221004,25581,2,3.99
225,20220927,20221009,20221004,25581,3,8.99
529,20220927,20221009,20221004,27158,1,3.99
480,20220927,20221009,20221004,27158,2,2.29
528,20220927,20221009,20221004,11875,1,4.99
537,20220927,20221009,20221004,11875,2,35.00
214,20220927,20221009,20221004,11875,3,34.99
478,20220927,20221009,20221004,14194,1,9.99
477,20220927,20221009,20221004,14194,2,4.99
214,20220927,20221009,20221004,14194,3,34.99
228,20220927,20221009,20221004,14194,4,49.99
485,20220927,20221009,20221004,18382,1,21.98
237,20220927,20221009,20221004,18382,2,49.99
463,20220927,20221009,20221004,12393,1,24.49
228,20220927,20221009,20221004,12393,2,49.99
361,20220927,20221009,20221004,12789,1,2294.99
485,20220927,20221009,20221004,12789,2,21.98
214,20220927,20221009,20221004,12789,3,34.99
234,20220927,20221009,20221004,12789,4,49.99
361,20220927,20221009,20221004,15565,1,2294.99
485,20220927,20221009,20221004,15565,2,21.98
357,20220927,20221009,20221004,17625,1,2319.99
528,20220927,20221009,20221004,17625,2,4.99
537,20220927,20221009,20221004,17625,3,35.00
485,20220927,20221009,20221004,17625,4,21.98
228,20220927,20221009,20221004,17625,5,49.99
363,20220927,20221009,20221004,13270,1,2294.99
478,20220927,20221009,20221004,13270,2,9.99
477,20220927,20221009,20221004,13270,3,4.99
214,20220927,20221009,20221004,13270,4,34.99
228,20220927,20221009,20221004,13270,5,49.99
363,20220927,20221009,20221004,15127,1,2294.99
537,20220927,20221009,20221004,15127,2,35.00
528,20220927,20221009,20221004,15127,3,4.99
361,20220927,20221009,20221004,15129,1,2294.99
583,20220927,20221009,20221004,23658,1,1700.99
488,20220927,20221009,20221004,23658,2,53.99
593,20220927,20221009,20221004,12575,1,564.99
491,20220927,20221009,20221004,12575,2,53.99
575,20220927,20221009,20221004,27096,1,2384.07
222,20220927,20221009,20221004,27096,2,34.99
566,20220927,20221009,20221004,29258,1,742.35
479,20220927,20221009,20221004,29258,2,8.99
570,20220927,20221009,20221004,29252,1,742.35
479,20220927,20221009,20221004,29252,2,8.99
477,20220927,20221009,20221004,29252,3,4.99
487,20220927,20221009,20221004,29252,4,54.99
575,20220927,20221009,20221004,26723,1,2384.07
541,20220927,20221009,20221004,26723,2,28.99
530,20220927,20221009,20221004,26723,3,4.99
576,20220927,20221009,20221004,26536,1,2384.07
222,20220927,20221009,20221004,26536,2,34.99
465,20220927,20221009,20221004,26536,3,24.49
560,20220927,20221009,20221004,23846,1,1214.85
214,20220927,20221009,20221004,23846,2,34.99
578,20220927,20221009,20221004,25951,1,1214.85
214,20220927,20221009,20221004,25951,2,34.99
491,20220927,20221009,20221004,25951,3,53.99
467,20220927,20221009,20221004,25951,4,24.49
576,20220927,20221009,20221004,24789,1,2384.07
222,20220927,20221009,20221004,24789,2,34.99
583,20220927,20221009,20221004,18085,1,1700.99
479,20220927,20221009,20221004,18085,2,8.99
477,20220927,20221009,20221004,18085,3,4.99
234,20220927,20221009,20221004,18085,4,49.99
605,20220927,20221009,20221004,24024,1,539.99
472,20220927,20221009,20221004,24024,2,63.50
562,20220927,20221009,20221004,24384,1,2384.07
214,20220927,20221009,20221004,24384,2,34.99
225,20220927,20221009,20221004,24384,3,8.99
567,20220927,20221009,20221004,29455,1,742.35
225,20220927,20221009,20221004,29455,2,8.99
589,20220928,20221010,20221005,15209,1,769.49
214,20220928,20221010,20221005,15209,2,34.99
225,20220928,20221010,20221005,15209,3,8.99
491,20220928,20221010,20221005,15209,4,53.99
361,20220928,20221010,20221005,18127,1,2294.99
528,20220928,20221010,20221005,18127,2,4.99
537,20220928,20221010,20221005,18127,3,35.00
465,20220928,20221010,20221005,18127,4,24.49
485,20220928,20221010,20221005,18127,5,21.98
483,20220928,20221010,20221005,12191,1,120.00
484,20220928,20221010,20221005,11619,1,7.95
539,20220928,20221010,20221005,16184,1,24.99
529,20220928,20221010,20221005,16184,2,3.99
480,20220928,20221010,20221005,16184,3,2.29
484,20220928,20221010,20221005,16184,4,7.95
536,20220928,20221010,20221005,17252,1,29.99
529,20220928,20221010,20221005,12352,1,3.99
465,20220928,20221010,20221005,12352,2,24.49
217,20220928,20221010,20221005,12352,3,34.99
214,20220928,20221010,20221005,15731,1,34.99
480,20220928,20221010,20221005,15465,1,2.29
484,20220928,20221010,20221005,15465,2,7.95
374,20220928,20221010,20221005,14200,1,2443.35
479,20220928,20221010,20221005,14200,2,8.99
588,20220928,20221010,20221005,14539,1,769.49
231,20220928,20221010,20221005,14539,2,49.99
482,20220928,20221010,20221005,14539,3,8.99
217,20220928,20221010,20221005,28582,1,34.99
488,20220928,20221010,20221005,11694,1,53.99
530,20220928,20221010,20221005,28123,1,4.99
540,20220928,20221010,20221005,11200,1,32.60
535,20220928,20221010,20221005,26334,1,24.99
480,20220928,20221010,20221005,26334,2,2.29
528,20220928,20221010,20221005,22762,1,4.99
536,20220928,20221010,20221005,22762,2,29.99
217,20220928,20221010,20221005,22762,3,34.99
467,20220928,20221010,20221005,22762,4,24.49
536,20220928,20221010,20221005,11176,1,29.99
480,20220928,20221010,20221005,11176,2,2.29
536,20220928,20221010,20221005,23337,1,29.99
478,20220928,20221010,20221005,13175,1,9.99
477,20220928,20221010,20221005,13175,2,4.99
231,20220928,20221010,20221005,13175,3,49.99
478,20220928,20221010,20221005,13198,1,9.99
477,20220928,20221010,20221005,13198,2,4.99
474,20220928,20221010,20221005,19866,1,69.99
476,20220928,20221010,20221005,19151,1,69.99
477,20220928,20221010,20221005,17438,1,4.99
487,20220928,20221010,20221005,17438,2,54.99
528,20220928,20221010,20221005,20273,1,4.99
222,20220928,20221010,20221005,20273,2,34.99
485,20220928,20221010,20221005,21318,1,21.98
477,20220928,20221010,20221005,21318,2,4.99
478,20220928,20221010,20221005,21318,3,9.99
529,20220928,20221010,20221005,13815,1,3.99
540,20220928,20221010,20221005,13815,2,32.60
214,20220928,20221010,20221005,13815,3,34.99
225,20220928,20221010,20221005,13815,4,8.99
541,20220928,20221010,20221005,25696,1,28.99
530,20220928,20221010,20221005,25696,2,4.99
225,20220928,20221010,20221005,25696,3,8.99
541,20220928,20221010,20221005,14938,1,28.99
537,20220928,20221010,20221005,11141,1,35.00
528,20220928,20221010,20221005,11141,2,4.99
214,20220928,20221010,20221005,11141,3,34.99
374,20220928,20221010,20221005,16776,1,2443.35
588,20220928,20221010,20221005,14747,1,769.49
214,20220928,20221010,20221005,14747,2,34.99
598,20220928,20221010,20221005,16093,1,539.99
478,20220928,20221010,20221005,16093,2,9.99
477,20220928,20221010,20221005,16093,3,4.99
590,20220928,20221010,20221005,14755,1,769.49
474,20220928,20221010,20221005,14755,2,69.99
489,20220928,20221010,20221005,14755,3,53.99
357,20220928,20221010,20221005,15915,1,2319.99
355,20220928,20221010,20221005,15568,1,2319.99
478,20220928,20221010,20221005,15568,2,9.99
359,20220928,20221010,20221005,11945,1,2294.99
537,20220928,20221010,20221005,11945,2,35.00
480,20220928,20221010,20221005,11945,3,2.29
355,20220928,20221010,20221005,15540,1,2319.99
485,20220928,20221010,20221005,15540,2,21.98
355,20220928,20221010,20221005,15937,1,2319.99
537,20220928,20221010,20221005,15937,2,35.00
528,20220928,20221010,20221005,15937,3,4.99
480,20220928,20221010,20221005,15937,4,2.29
363,20220928,20221010,20221005,15972,1,2294.99
537,20220928,20221010,20221005,15972,2,35.00
528,20220928,20221010,20221005,15972,3,4.99
485,20220928,20221010,20221005,15972,4,21.98
482,20220928,20221010,20221005,15972,5,8.99
390,20220928,20221010,20221005,25828,1,1120.49
491,20220928,20221010,20221005,25828,2,53.99
382,20220928,20221010,20221005,17916,1,1120.49
214,20220928,20221010,20221005,17916,2,34.99
488,20220928,20221010,20221005,17916,3,53.99
606,20220928,20221010,20221005,27597,1,539.99
477,20220928,20221010,20221005,27597,2,4.99
479,20220928,20221010,20221005,27597,3,8.99
480,20220928,20221010,20221005,27597,4,2.29
484,20220928,20221010,20221005,27597,5,7.95
357,20220928,20221010,20221005,14668,1,2319.99
528,20220928,20221010,20221005,14668,2,4.99
537,20220928,20221010,20221005,14668,3,35.00
222,20220928,20221010,20221005,14668,4,34.99
361,20220928,20221010,20221005,14300,1,2294.99
537,20220928,20221010,20221005,14300,2,35.00
528,20220928,20221010,20221005,14300,3,4.99
477,20220928,20221010,20221005,14300,4,4.99
478,20220928,20221010,20221005,14300,5,9.99
563,20220928,20221010,20221005,26649,1,2384.07
561,20220928,20221010,20221005,26705,1,2384.07
576,20220928,20221010,20221005,24792,1,2384.07
217,20220928,20221010,20221005,24792,2,34.99
564,20220928,20221010,20221005,23666,1,2384.07
541,20220928,20221010,20221005,23666,2,28.99
530,20220928,20221010,20221005,23666,3,4.99
222,20220928,20221010,20221005,23666,4,34.99
605,20220928,20221010,20221005,23186,1,539.99
481,20220928,20221010,20221005,23186,2,8.99
388,20220928,20221010,20221005,21141,1,1120.49
222,20220928,20221010,20221005,21141,2,34.99
388,20220928,20221010,20221005,21143,1,1120.49
222,20220928,20221010,20221005,21143,2,34.99
582,20220928,20221010,20221005,17871,1,1700.99
529,20220928,20221010,20221005,17871,2,3.99
539,20220928,20221010,20221005,17871,3,24.99
584,20220928,20221010,20221005,27885,1,539.99
472,20220928,20221010,20221005,27885,2,63.50
564,20220928,20221010,20221005,11489,1,2384.07
225,20220928,20221010,20221005,11489,2,8.99
234,20220929,20221011,20221006,11203,1,49.99
528,20220929,20221011,20221006,22214,1,4.99
537,20220929,20221011,20221006,22214,2,35.00
480,20220929,20221011,20221006,22214,3,2.29
528,20220929,20221011,20221006,17317,1,4.99
536,20220929,20221011,20221006,17317,2,29.99
222,20220929,20221011,20221006,17317,3,34.99
237,20220929,20221011,20221006,17317,4,49.99
583,20220929,20221011,20221006,18009,1,1700.99
214,20220929,20221011,20221006,18009,2,34.99
583,20220929,20221011,20221006,25478,1,1700.99
217,20220929,20221011,20221006,25478,2,34.99
581,20220929,20221011,20221006,17987,1,1700.99
231,20220929,20221011,20221006,17987,2,49.99
583,20220929,20221011,20221006,17996,1,1700.99
488,20220929,20221011,20221006,17996,2,53.99
480,20220929,20221011,20221006,11655,1,2.29
484,20220929,20221011,20221006,11655,2,7.95
538,20220929,20221011,20221006,27398,1,21.49
529,20220929,20221011,20221006,27398,2,3.99
480,20220929,20221011,20221006,27398,3,2.29
535,20220929,20221011,20221006,26045,1,24.99
480,20220929,20221011,20221006,26045,2,2.29
529,20220929,20221011,20221006,11185,1,3.99
540,20220929,20221011,20221006,11185,2,32.60
528,20220929,20221011,20221006,22723,1,4.99
536,20220929,20221011,20221006,22723,2,29.99
214,20220929,20221011,20221006,22723,3,34.99
536,20220929,20221011,20221006,11507,1,29.99
477,20220929,20221011,20221006,11507,2,4.99
225,20220929,20221011,20221006,11507,3,8.99
528,20220929,20221011,20221006,23304,1,4.99
536,20220929,20221011,20221006,23304,2,29.99
480,20220929,20221011,20221006,23304,3,2.29
478,20220929,20221011,20221006,21744,1,9.99
477,20220929,20221011,20221006,21744,2,4.99
217,20220929,20221011,20221006,21744,3,34.99
478,20220929,20221011,20221006,12061,1,9.99
477,20220929,20221011,20221006,12061,2,4.99
474,20220929,20221011,20221006,17409,1,69.99
477,20220929,20221011,20221006,18750,1,4.99
528,20220929,20221011,20221006,27632,1,4.99
222,20220929,20221011,20221006,27632,2,34.99
528,20220929,20221011,20221006,20792,1,4.99
217,20220929,20221011,20221006,20792,2,34.99
528,20220929,20221011,20221006,25621,1,4.99
214,20220929,20221011,20221006,25621,2,34.99
228,20220929,20221011,20221006,25621,3,49.99
528,20220929,20221011,20221006,14509,1,4.99
486,20220929,20221011,20221006,14509,2,159.00
485,20220929,20221011,20221006,14393,1,21.98
478,20220929,20221011,20221006,14393,2,9.99
475,20220929,20221011,20221006,15922,1,69.99
491,20220929,20221011,20221006,15922,2,53.99
225,20220929,20221011,20221006,15922,3,8.99
485,20220929,20221011,20221006,14767,1,21.98
484,20220929,20221011,20221006,14767,2,7.95
539,20220929,20221011,20221006,24724,1,24.99
529,20220929,20221011,20221006,24724,2,3.99
530,20220929,20221011,20221006,17110,1,4.99
222,20220929,20221011,20221006,17110,2,34.99
537,20220929,20221011,20221006,14566,1,35.00
528,20220929,20221011,20221006,14566,2,4.99
485,20220929,20221011,20221006,14566,3,21.98
477,20220929,20221011,20221006,14566,4,4.99
478,20220929,20221011,20221006,14566,5,9.99
231,20220929,20221011,20221006,14566,6,49.99
537,20220929,20221011,20221006,11791,1,35.00
537,20220929,20221011,20221006,14897,1,35.00
528,20220929,20221011,20221006,14897,2,4.99
480,20220929,20221011,20221006,14897,3,2.29
484,20220929,20221011,20221006,14897,4,7.95
537,20220929,20221011,20221006,14502,1,35.00
480,20220929,20221011,20221006,14502,2,2.29
225,20220929,20221011,20221006,12649,1,8.99
214,20220929,20221011,20221006,12326,1,34.99
217,20220929,20221011,20221006,11442,1,34.99
591,20220929,20221011,20221006,16126,1,564.99
478,20220929,20221011,20221006,16126,2,9.99
477,20220929,20221011,20221006,16126,3,4.99
355,20220929,20221011,20221006,13086,1,2319.99
537,20220929,20221011,20221006,13086,2,35.00
528,20220929,20221011,20221006,13086,3,4.99
480,20220929,20221011,20221006,13086,4,2.29
355,20220929,20221011,20221006,16148,1,2319.99
361,20220929,20221011,20221006,16105,1,2294.99
485,20220929,20221011,20221006,16105,2,21.98
478,20220929,20221011,20221006,16105,3,9.99
214,20220929,20221011,20221006,16105,4,34.99
357,20220929,20221011,20221006,15586,1,2319.99
478,20220929,20221011,20221006,15586,2,9.99
477,20220929,20221011,20221006,15586,3,4.99
225,20220929,20221011,20221006,15586,4,8.99
489,20220929,20221011,20221006,15586,5,53.99
361,20220929,20221011,20221006,15135,1,2294.99
478,20220929,20221011,20221006,15135,2,9.99
477,20220929,20221011,20221006,15135,3,4.99
388,20220929,20221011,20221006,26660,1,1120.49
491,20220929,20221011,20221006,26660,2,53.99
384,20220929,20221011,20221006,26135,1,1120.49
529,20220929,20221011,20221006,26135,2,3.99
539,20220929,20221011,20221006,26135,3,24.99
214,20220929,20221011,20221006,26135,4,34.99
605,20220929,20221011,20221006,29291,1,539.99
467,20220929,20221011,20221006,29291,2,24.49
598,20220929,20221011,20221006,18200,1,539.99
535,20220929,20221011,20221006,18200,2,24.99
528,20220929,20221011,20221006,18200,3,4.99
480,20220929,20221011,20221006,18200,4,2.29
563,20220929,20221011,20221006,27114,1,2384.07
479,20220929,20221011,20221006,27114,2,8.99
604,20220929,20221011,20221006,23370,1,539.99
538,20220929,20221011,20221006,23370,2,21.49
480,20220929,20221011,20221006,23370,3,2.29
604,20220929,20221011,20221006,23701,1,539.99
479,20220929,20221011,20221006,23701,2,8.99
477,20220929,20221011,20221006,23701,3,4.99
214,20220929,20221011,20221006,23701,4,34.99
382,20220929,20221011,20221006,21486,1,1120.49
217,20220929,20221011,20221006,21486,2,34.99
390,20220929,20221011,20221006,21357,1,1120.49
214,20220929,20221011,20221006,21357,2,34.99
237,20220929,20221011,20221006,21357,3,49.99
382,20220929,20221011,20221006,21369,1,1120.49
214,20220929,20221011,20221006,21369,2,34.99
384,20220929,20221011,20221006,21482,1,1120.49
479,20220929,20221011,20221006,21482,2,8.99
581,20220929,20221011,20221006,18551,1,1700.99
225,20220929,20221011,20221006,18551,2,8.99
580,20220929,20221011,20221006,18360,1,1700.99
228,20220929,20221011,20221006,18360,2,49.99
580,20220929,20221011,20221006,18409,1,1700.99
539,20220929,20221011,20221006,18409,2,24.99
480,20220929,20221011,20221006,18409,3,2.29
582,20220929,20221011,20221006,18227,1,1700.99
529,20220929,20221011,20221006,18227,2,3.99
539,20220929,20221011,20221006,18227,3,24.99
582,20220929,20221011,20221006,18233,1,1700.99
539,20220929,20221011,20221006,18233,2,24.99
529,20220929,20221011,20221006,18233,3,3.99
480,20220929,20221011,20221006,18233,4,2.29
384,20220929,20221011,20221006,20874,1,1120.49
231,20220929,20221011,20221006,20874,2,49.99
225,20220929,20221011,20221006,20874,3,8.99
390,20220929,20221011,20221006,28554,1,1120.49
222,20220929,20221011,20221006,28554,2,34.99
390,20220929,20221011,20221006,28555,1,1120.49
479,20220929,20221011,20221006,28555,2,8.99
477,20220929,20221011,20221006,28555,3,4.99
605,20220929,20221011,20221006,23222,1,539.99
217,20220929,20221011,20221006,23222,2,34.99
606,20220929,20221011,20221006,24716,1,539.99
479,20220929,20221011,20221006,24716,2,8.99
477,20220929,20221011,20221006,24716,3,4.99
484,20220929,20221011,20221006,24716,4,7.95
573,20220929,20221011,20221006,28734,1,2384.07
214,20220929,20221011,20221006,28734,2,34.99
581,20220929,20221011,20221006,25634,1,1700.99
228,20220929,20221011,20221006,25634,2,49.99
573,20220929,20221011,20221006,12689,1,2384.07
463,20220929,20221011,20221006,12689,2,24.49
222,20220929,20221011,20221006,12689,3,34.99
573,20220929,20221011,20221006,12698,1,2384.07
530,20220929,20221011,20221006,12698,2,4.99
541,20220929,20221011,20221006,12698,3,28.99
480,20220929,20221011,20221006,12698,4,2.29
575,20220929,20221011,20221006,13006,1,2384.07
479,20220929,20221011,20221006,13006,2,8.99
575,20220929,20221011,20221006,27868,1,2384.07
214,20220929,20221011,20221006,27868,2,34.99
588,20220930,20221012,20221007,17278,1,769.49
222,20220930,20221012,20221007,17278,2,34.99
477,20220930,20221012,20221007,11203,1,4.99
479,20220930,20221012,20221007,11203,2,8.99
491,20220930,20221012,20221007,11203,3,53.99
529,20220930,20221012,20221007,17302,1,3.99
539,20220930,20221012,20221007,17302,2,24.99
214,20220930,20221012,20221007,17302,3,34.99
465,20220930,20221012,20221007,17302,4,24.49
536,20220930,20221012,20221007,16706,1,29.99
538,20220930,20221012,20221007,24884,1,21.49
480,20220930,20221012,20221007,24884,2,2.29
485,20220930,20221012,20221007,16481,1,21.98
478,20220930,20221012,20221007,16481,2,9.99
477,20220930,20221012,20221007,16481,3,4.99
214,20220930,20221012,20221007,16481,4,34.99
528,20220930,20221012,20221007,24600,1,4.99
528,20220930,20221012,20221007,13009,1,4.99
217,20220930,20221012,20221007,13009,2,34.99
530,20220930,20221012,20221007,28214,1,4.99
487,20220930,20221012,20221007,28214,2,54.99
363,20220930,20221012,20221007,19040,1,2294.99
477,20220930,20221012,20221007,19040,2,4.99
478,20220930,20221012,20221007,19040,3,9.99
361,20220930,20221012,20221007,14697,1,2294.99
217,20220930,20221012,20221007,14697,2,34.99
357,20220930,20221012,20221007,17781,1,2319.99
485,20220930,20221012,20221007,17781,2,21.98
482,20220930,20221012,20221007,17781,3,8.99
372,20220930,20221012,20221007,24067,1,2443.35
477,20220930,20221012,20221007,24067,2,4.99
479,20220930,20221012,20221007,24067,3,8.99
222,20220930,20221012,20221007,24067,4,34.99
598,20220930,20221012,20221007,15622,1,539.99
217,20220930,20221012,20221007,15622,2,34.99
225,20220930,20221012,20221007,15622,3,8.99
580,20220930,20221012,20221007,17989,1,1700.99
228,20220930,20221012,20221007,17989,2,49.99
539,20220930,20221012,20221007,29246,1,24.99
529,20220930,20221012,20221007,29246,2,3.99
217,20220930,20221012,20221007,29246,3,34.99
467,20220930,20221012,20221007,29246,4,24.49
539,20220930,20221012,20221007,29022,1,24.99
529,20220930,20221012,20221007,29022,2,3.99
214,20220930,20221012,20221007,29022,3,34.99
535,20220930,20221012,20221007,26497,1,24.99
528,20220930,20221012,20221007,26497,2,4.99
217,20220930,20221012,20221007,26497,3,34.99
528,20220930,20221012,20221007,22744,1,4.99
536,20220930,20221012,20221007,22744,2,29.99
480,20220930,20221012,20221007,22744,3,2.29
225,20220930,20221012,20221007,22744,4,8.99
484,20220930,20221012,20221007,22744,5,7.95
536,20220930,20221012,20221007,23353,1,29.99
528,20220930,20221012,20221007,23353,2,4.99
480,20220930,20221012,20221007,23353,3,2.29
484,20220930,20221012,20221007,23353,4,7.95
478,20220930,20221012,20221007,13988,1,9.99
477,20220930,20221012,20221007,13988,2,4.99
222,20220930,20221012,20221007,13988,3,34.99
477,20220930,20221012,20221007,18410,1,4.99
489,20220930,20221012,20221007,18410,2,53.99
477,20220930,20221012,20221007,16838,1,4.99
482,20220930,20221012,20221007,16838,2,8.99
528,20220930,20221012,20221007,15855,1,4.99
485,20220930,20221012,20221007,15855,2,21.98
480,20220930,20221012,20221007,15855,3,2.29
528,20220930,20221012,20221007,14618,1,4.99
